year,state,electiondistrict,runoff,candidate,party,writein,candidatevotes,totalvotes
1996,VIRGINIA,VA11,FALSE,THOMAS M. DAVIS,REPUBLICAN,FALSE,138758,216482
1996,VIRGINIA,VA11,FALSE,"THOMAS J. """"TOM"""" HORTON",DEMOCRAT,FALSE,74701,216482
1996,WASHINGTON,WA1,FALSE,JEFF COOPERSMITH,DEMOCRAT,FALSE,122187,264135
1996,WASHINGTON,WA1,FALSE,RICK WHITE,REPUBLICAN,FALSE,141948,264135
1996,WASHINGTON,WA2,FALSE,KEVIN QUIGLEY,DEMOCRAT,FALSE,122728,256944
1996,WASHINGTON,WA2,FALSE,JACK METCALF,REPUBLICAN,FALSE,124655,256944
1996,WASHINGTON,WA2,FALSE,KAREN LEIBRANT,NATURAL LAW,FALSE,9561,256944
1996,WASHINGTON,WA3,FALSE,BRIAN BAIRD,DEMOCRAT,FALSE,122230,245347
1996,WASHINGTON,WA3,FALSE,LINDA SMITH,REPUBLICAN,FALSE,123117,245347
1996,WASHINGTON,WA4,FALSE,DOC HASTINGS,REPUBLICAN,FALSE,108647,205149
1996,WASHINGTON,WA4,FALSE,RICK LOCKE,DEMOCRAT,FALSE,96502,205149
1996,WASHINGTON,WA5,FALSE,GEORGE R. NETHERCUTT JR.,REPUBLICAN,FALSE,131618,236784
1996,WASHINGTON,WA5,FALSE,JUDY OLSON,DEMOCRAT,FALSE,105166,236784
1996,WASHINGTON,WA6,FALSE,BILL TINSLEY,REPUBLICAN,FALSE,71337,235910
1996,WASHINGTON,WA6,FALSE,NORMAN D. DICKS,DEMOCRAT,FALSE,155467,235910
1996,WASHINGTON,WA6,FALSE,MICHAEL HUDDLESTON,NATURAL LAW,FALSE,3545,235910
1996,WASHINGTON,WA6,FALSE,TED HALEY,INDEPENDENT,FALSE,5561,235910
1996,WASHINGTON,WA7,FALSE,FRANK KLESCHEN,REPUBLICAN,FALSE,49341,259094
1996,WASHINGTON,WA7,FALSE,JIM MCDERMOTT,DEMOCRAT,FALSE,209753,259094
1996,WASHINGTON,WA8,FALSE,JENNIFER DUNN,REPUBLICAN,FALSE,170691,261031
1996,WASHINGTON,WA8,FALSE,DAVE LITTLE,DEMOCRAT,FALSE,90340,261031
1996,WASHINGTON,WA9,FALSE,ADAM SMITH,DEMOCRAT,FALSE,105236,209867
1996,WASHINGTON,WA9,FALSE,RANDY TATE,REPUBLICAN,FALSE,99199,209867
1996,WASHINGTON,WA9,FALSE,DAVID GRUENSTEIN,NATURAL LAW,FALSE,5432,209867
1996,WEST VIRGINIA,WV1,FALSE,ALAN B. MOLLOHAN,DEMOCRAT,FALSE,171334,171334
1996,WEST VIRGINIA,WV2,FALSE,ROBERT E. WISE JR.,DEMOCRAT,FALSE,141551,205484
1996,WEST VIRGINIA,WV2,FALSE,GREG MORRIS,REPUBLICAN,FALSE,63933,205484
1996,WEST VIRGINIA,WV3,FALSE,NICK J. RAHALL II,DEMOCRAT,FALSE,145550,145550
1996,WISCONSIN,WI1,FALSE,LYDIA C. SPOTTSWOOD,DEMOCRAT,FALSE,114148,232801
1996,WISCONSIN,WI1,FALSE,MARK W. NEUMANN,REPUBLICAN,FALSE,118408,232801
1996,WISCONSIN,WI2,FALSE,SCOTT L. KLUG,REPUBLICAN,FALSE,154557,269374
1996,WISCONSIN,WI2,FALSE,PAUL R. SOGLIN,DEMOCRAT,FALSE,110467,269374
1996,WISCONSIN,WI2,FALSE,BEN MASEL,LIBERTY UNION,FALSE,4226,269374
1996,WISCONSIN,WI3,FALSE,JAMES E. HARSDORF,REPUBLICAN,FALSE,112146,234650
1996,WISCONSIN,WI3,FALSE,RON KIND,DEMOCRAT,FALSE,121967,234650
1996,WISCONSIN,WI4,FALSE,TOM REYNOLDS,REPUBLICAN,FALSE,98438,233284
1996,WISCONSIN,WI4,FALSE,GERLAD D. KLECZKA,DEMOCRAT,FALSE,134470,233284
1996,WISCONSIN,WI5,FALSE,JAMES D. SODERNA,U.S. TAXPAYERS,FALSE,3696,192569
1996,WISCONSIN,WI5,FALSE,THOMAS M. BARRETT,DEMOCRAT,FALSE,141179,192569
1996,WISCONSIN,WI5,FALSE,PAUL D. MELOTIK,REPUBLICAN,FALSE,47384,192569
1996,WISCONSIN,WI6,FALSE,TIMOTHY FARNESS,U.S. TAXPAYERS,FALSE,2532,231719
1996,WISCONSIN,WI6,FALSE,AL LINDSKOOG,DEMOCRAT,FALSE,55377,231719
1996,WISCONSIN,WI6,FALSE,JAMES DEAN,LIBERTARIAN,FALSE,4494,231719
1996,WISCONSIN,WI6,FALSE,THOMAS E. PETRI,REPUBLICAN,FALSE,169213,231719
1996,WISCONSIN,WI7,FALSE,DAVID R. OBEY,DEMOCRAT,FALSE,137428,240898
1996,WISCONSIN,WI7,FALSE,SCOTT WEST,REPUBLICAN,FALSE,103365,240898
1996,WISCONSIN,WI8,FALSE,JAY W. JOHNSON,DEMOCRAT,FALSE,129551,249157
1996,WISCONSIN,WI8,FALSE,DAVID PROSSER,REPUBLICAN,FALSE,119398,249157
1996,WISCONSIN,WI9,FALSE,FLOYD BRENHOLT,DEMOCRAT,FALSE,67740,265875
1996,WISCONSIN,WI9,FALSE,F. JAMES SENSENBRENNER,REPUBLICAN,FALSE,197910,265875
1996,WYOMING,WY0,FALSE,BARBARA CUBIN,REPUBLICAN,FALSE,116004,209983
1996,WYOMING,WY0,FALSE,PETE MAXFIELD,DEMOCRAT,FALSE,85724,209983
1996,WYOMING,WY0,FALSE,DAVE DAWSON,LIBERTARIAN,FALSE,8255,209983
1998,ALABAMA,AL1,FALSE,NA,NA,TRUE,692,113564
1998,ALABAMA,AL1,FALSE,SONNY CALLAHAN,REPUBLICAN,FALSE,112872,113564
1998,ALABAMA,AL2,FALSE,TERRY EVERETT,REPUBLICAN,FALSE,131428,189669
1998,ALABAMA,AL2,FALSE,JOE FONDREN,DEMOCRAT,FALSE,58136,189669
1998,ALABAMA,AL3,FALSE,BOB RILEY,REPUBLICAN,FALSE,101731,175217
1998,ALABAMA,AL3,FALSE,JOE TURNHAM,DEMOCRAT,FALSE,73357,175217
1998,ALABAMA,AL4,FALSE,DON BEVILL,DEMOCRAT,FALSE,82065,188476
1998,ALABAMA,AL4,FALSE,ROBERT B. ADERHOLT,REPUBLICAN,FALSE,106297,188476
1998,ALABAMA,AL5,FALSE,GIL AUST,REPUBLICAN,FALSE,58536,193490
1998,ALABAMA,AL5,FALSE,"ROBERT E. (BUD) CRAMER, JR.",DEMOCRAT,FALSE,134819,193490
1998,ALABAMA,AL6,FALSE,SPENCER BACHUS,REPUBLICAN,FALSE,154761,215582
1998,ALABAMA,AL6,FALSE,DONNA WESSON SMALLEY,DEMOCRAT,FALSE,60657,215582
1998,ALABAMA,AL7,FALSE,NA,NA,TRUE,2750,139181
1998,ALABAMA,AL7,FALSE,EARL F. HILLIARD,DEMOCRAT,FALSE,136431,139181
1998,ALASKA,AK0,FALSE,JIM DUNCAN,DEMOCRAT,FALSE,77232,223300
1998,ALASKA,AK0,FALSE,"JOHN J. G. """"JOHNNY"""" GRAMES",GREEN,FALSE,5923,223300
1998,ALASKA,AK0,FALSE,DON YOUNG,REPUBLICAN,FALSE,139676,223300
1998,ARIZONA,AZ1,FALSE,DAVID MENDOZA,DEMOCRAT,FALSE,54108,152948
1998,ARIZONA,AZ1,FALSE,MATT SALMON,REPUBLICAN,FALSE,98840,152948
1998,ARIZONA,AZ2,FALSE,GREGOY SCHULTZ,REFORM,FALSE,911,84363
1998,ARIZONA,AZ2,FALSE,ED BARRON,REPUBLICAN,FALSE,23628,84363
1998,ARIZONA,AZ2,FALSE,RICK DUNCAN,LIBERTARIAN,FALSE,2646,84363
